Country,Region,City
FR,FR,Recques-sur-Course
FR,FR,Recques-sur-Hem
FR,FR,Recquignies
FR,FR,Reculais
FR,FR,Reculay
FR,FR,Reculefort
FR,FR,Reculfou
FR,FR,Reculfoz
FR,FR,Recur
FR,FR,Recurt
FR,FR,Recusset
FR,FR,Recy
FR,FR,Reden
FR,FR,Redessan
FR,FR,Redlach
FR,FR,Redondesagne
FR,FR,Redortiers
FR,FR,Redoussas
FR,FR,Reffannes
FR,FR,Reffroy
FR,FR,Reffuveille
FR,FR,Refourgan
FR,FR,Refranche
FR,FR,Refuge d'en Beys
FR,FR,Regardet
FR,FR,Regaussou
FR,FR,Regeignet
FR,FR,Reggetto
FR,FR,Regheat
FR,FR,Regier
FR,FR,Regina Village
FR,FR,Regino
FR,FR,Regnauds
FR,FR,Regnauville
FR,FR,Regneux
FR,FR,Regney
FR,FR,Regniowez
FR,FR,Regniere-Ecluse
FR,FR,Regnonval
FR,FR,Regny
FR,FR,Regnevelle
FR,FR,Regneville-sur-Mer
FR,FR,Regneville-sur-Meuse
FR,FR,Regourd
FR,FR,Regret
FR,FR,Reguignon
FR,FR,Rehaincourt
FR,FR,Rehainviller
FR,FR,Rehaupal
FR,FR,Reherrey
FR,FR,Reichas
FR,FR,Reichsfeld
FR,FR,Reichshoffen
FR,FR,Reichstett
FR,FR,Reignac
FR,FR,Reignac-sur-Indre
FR,FR,Reignat
FR,FR,Reigneville-Bocage
FR,FR,Reignier
FR,FR,Reignier-Esery
FR,FR,Reigny
FR,FR,Reigne
FR,FR,Reilhac
FR,FR,Reilhaguet
FR,FR,Reilhanette
FR,FR,Reillac
FR,FR,Reillanne
FR,FR,Reillon
FR,FR,Reilly
FR,FR,Reimerswiller
FR,FR,Reims-la-Brulee
FR,FR,Reinange
FR,FR,Reineville
FR,FR,Reinhardsmunster
FR,FR,Reiningue
FR,FR,Reipertswiller
FR,FR,Reithouse
FR,FR,Reitwiller
FR,FR,Reix
FR,FR,Rejasses
FR,FR,Rejatas
FR,FR,Rejet-de-Beaulieu
FR,FR,Relais du Pave
FR,FR,Relais-an-Roux
FR,FR,Relanges
FR,FR,Relans
FR,FR,Relevant
FR,FR,Relourtour
FR,FR,Rely
FR,FR,Remaisnil
FR,FR,Remanvillers
FR,FR,Remaucourt
FR,FR,Remaugies
FR,FR,Remauville
FR,FR,Rembercourt-Sommaisne
FR,FR,Rembercourt-aux-Pots
FR,FR,Rembercourt-sur-Mad
FR,FR,Remeldorff
FR,FR,Remennecourt
FR,FR,Remenoville
FR,FR,Remeron
FR,FR,Remeurge
FR,FR,Remicourt
FR,FR,Remiencourt
FR,FR,Remies
FR,FR,Remigny
FR,FR,Remilly-Aillicourt
FR,FR,Remilly-Wirquin
FR,FR,Remilly-en-Montagne
FR,FR,Remilly-les-Pothees
FR,FR,Remilly-sur-Lozon
FR,FR,Remilly-sur-Tille
FR,FR,Remiremont
FR,FR,Remoiville
FR,FR,Remollon
FR,FR,Remomeix
FR,FR,Remomont
FR,FR,Remoncourt
FR,FR,Remonot
FR,FR,Remoray-Boujeons
FR,FR,Remouille
FR,FR,Remoulins
FR,FR,Removille
FR,FR,Rempnat
FR,FR,Remspach
FR,FR,Remungol
FR,FR,Rememont
FR,FR,Renac
FR,FR,Renage
FR,FR,Renaison
FR,FR,Renamon
FR,FR,Renanguip
FR,FR,Renansart
FR,FR,Renaucourt
FR,FR,Renaudet
FR,FR,Renault
FR,FR,Renauvoid
FR,FR,Renay
FR,FR,Renaze
FR,FR,Rencurel
FR,FR,Rendez-Vous
FR,FR,Rendier
FR,FR,Rendreux
FR,FR,Reneix
FR,FR,Renescure
FR,FR,Renfeugeres
FR,FR,Rengeard
FR,FR,Renieville
FR,FR,Reninge
FR,FR,Renizot
FR,FR,Rennemoulin
FR,FR,Rennepont
FR,FR,Rennes-en-Grenouilles
FR,FR,Rennes-le-Chateau
FR,FR,Rennes-les-Bains
FR,FR,Rennes-sur-Loue
FR,FR,Renneval
FR,FR,Renneville
FR,FR,Renno
FR,FR,Renolphie
FR,FR,Renonval
FR,FR,Renouard
FR,FR,Renouval
FR,FR,Renoue
FR,FR,Rentilly
FR,FR,Rentieres
FR,FR,Renty
FR,FR,Renula Suprana
FR,FR,Renula Suttana
FR,FR,Renung
FR,FR,Renwez
FR,FR,Reneve
FR,FR,Rene
FR,FR,Renedale
FR,FR,Renemesnil
FR,FR,Repaix
FR,FR,Repel
FR,FR,Repenti
FR,FR,Repentigny
FR,FR,Repidon
FR,FR,Replonges
FR,FR,Repousson
FR,FR,Reppe
FR,FR,Reperoux
FR,FR,Requeil
FR,FR,Requistat
FR,FR,Rescorles
FR,FR,Rescostiou
FR,FR,Reslaney
FR,FR,Resmarec
FR,FR,Ressaincourt
FR,FR,Ressille
FR,FR,Resson
FR,FR,Ressons-l'Abbaye
FR,FR,Ressons-le-Long
FR,FR,Ressons-sur-Matz
FR,FR,Ressouches
FR,FR,Rest
FR,FR,Rest Guenon
FR,FR,Rest Parkou
FR,FR,Rest-louet
FR,FR,Restancaroff
FR,FR,Restangoasguen
FR,FR,Restargoff
FR,FR,Restarmenach
FR,FR,Restellou Braz
FR,FR,Restic
FR,FR,Restigne
FR,FR,Restinclieres
FR,FR,Restivalgues
FR,FR,Restou
FR,FR,Restelou
FR,FR,Retal
FR,FR,Reterre
FR,FR,Reth
FR,FR,Retheuil
FR,FR,Rethondes
FR,FR,Rethonvillers
FR,FR,Retiers
FR,FR,Retjons
FR,FR,Retolut
FR,FR,Retonfey
FR,FR,Retour
FR,FR,Retournac
FR,FR,Retournaque
FR,FR,Retourneloup
FR,FR,Retrus
FR,FR,Retschwiller
FR,FR,Rettel
FR,FR,Rety
FR,FR,Retzwiller
FR,FR,Reugney
FR,FR,Reugnies
FR,FR,Reugny
FR,FR,Reugny-le-Grand
FR,FR,Reugny-le-Petit
FR,FR,Reuil
FR,FR,Reuil-en-Brie
FR,FR,Reuil-sur-Breche
FR,FR,Reuilly
FR,FR,Reuilly-Sauvigny
FR,FR,Reulle-Vergy
FR,FR,Reumont
FR,FR,Reun
FR,FR,Reun-ar-C'Hrank
FR,FR,Reutenbourg
FR,FR,Reuteville
FR,FR,Reuves
FR,FR,Reuville
FR,FR,Reux
FR,FR,Reuzel
FR,FR,Revel
FR,FR,Revel-Tourdan
FR,FR,Revelles
FR,FR,Revens
FR,FR,Reventin-Vaugris
FR,FR,Revercourt
FR,FR,Revest-Saint-Martin
FR,FR,Revest-des-Brousses
FR,FR,Revest-du-Bion
FR,FR,Revest-les-Roches
FR,FR,Reveyroles
FR,FR,Reviers
FR,FR,Revigny
FR,FR,Revigny-sur-Ornain
FR,FR,Revilloud
FR,FR,Revin
FR,FR,Revinda
FR,FR,Revolere
FR,FR,Revonnas
FR,FR,Revoulat
FR,FR,Revemont
FR,FR,Rexingen
FR,FR,Rexpoede
FR,FR,Reyersviller
FR,FR,Reygade
FR,FR,Reygnac
FR,FR,Reyjades
FR,FR,Reynaldes
FR,FR,Reynaud
FR,FR,Reynaudie
FR,FR,Reynel
FR,FR,Reynerie
FR,FR,Reynier
FR,FR,Reynies
FR,FR,Reynon
FR,FR,Reynes
FR,FR,Reyrac
FR,FR,Reyrevignes
FR,FR,Reyrieux
FR,FR,Reyrol
FR,FR,Reyssouze
FR,FR,Reyvialles
FR,FR,Reyvroz
FR,FR,Rezay
FR,FR,Rezonville
FR,FR,Rezonville-Vionville
FR,FR,Rezonzou
FR,FR,Rezza
FR,FR,Reze
FR,FR,Rhin du Bois d'en Bas
FR,FR,Rhin du Bois d'en Haut
FR,FR,Rhinau
FR,FR,Rhins
FR,FR,Rhodes
FR,FR,Rhodon
FR,FR,Rhue
FR,FR,Rhuis
FR,FR,Rhut
FR,FR,Rhuere
FR,FR,Rheges
FR,FR,Ri
FR,FR,Ria-Sirach
FR,FR,Riailles
FR,FR,Riaille
FR,FR,Riancey
FR,FR,Rians
FR,FR,Riantec
FR,FR,Riantz
FR,FR,Rias
FR,FR,Riaterre
FR,FR,Riaucourt
FR,FR,Riaujonc
FR,FR,Riaume
FR,FR,Riaville
FR,FR,Ribagnac
FR,FR,Ribains
FR,FR,Ribarrouy
FR,FR,Ribas
FR,FR,Ribaudieres
FR,FR,Ribault
FR,FR,Ribaute
FR,FR,Ribaute-les-Tavernes
FR,FR,Ribbes
FR,FR,Ribe
FR,FR,Ribeaucourt
FR,FR,Ribeauville
FR,FR,Ribelasse
FR,FR,Ribemont
FR,FR,Ribemont-sur-Ancre
FR,FR,Ribennes
FR,FR,Ribes
FR,FR,Ribeuz
FR,FR,Ribeyreau
FR,FR,Ribeyret
FR,FR,Ribeyrevielle
FR,FR,Ribeyrol
FR,FR,Ribeyrole
FR,FR,Ribiers
FR,FR,Ribiere
FR,FR,Ribiere Gagnoux
FR,FR,Riblaire
FR,FR,Ribonat
FR,FR,Ribouisse
FR,FR,Riboux
FR,FR,Ribecourt-Dreslincourt
FR,FR,Ribecourt-la-Tour
FR,FR,Riberac
FR,FR,Ricarville
FR,FR,Ricarville-du-Val
FR,FR,Ricaud
FR,FR,Ricetti
FR,FR,Ricey Haute Rive
FR,FR,Ricey-Bas
FR,FR,Richard
FR,FR,Richardiere
FR,FR,Richardmenil
FR,FR,Richardshaeuser
FR,FR,Richarville
FR,FR,Riche
FR,FR,Richeboeuf
FR,FR,Richebonne
FR,FR,Richebourg
FR,FR,Richebourg-l'Avoue
FR,FR,Richecourt
FR,FR,Richefort
FR,FR,Richelieu
FR,FR,Richeling
FR,FR,Richemont
FR,FR,Richerenches
FR,FR,Richet
FR,FR,Richeval
FR,FR,Richeville
FR,FR,Richou
FR,FR,Richtolsheim
FR,FR,Richwiller
FR,FR,Ricourd
FR,FR,Ricourt
FR,FR,Ricquebourg
FR,FR,Ricqueville
FR,FR,Ricros
FR,FR,Ridoux
FR,FR,Riec-sur-Belon
FR,FR,Riedheim
FR,FR,Riedisheim
FR,FR,Riedseltz
FR,FR,Riedwihr
FR,FR,Riel
FR,FR,Riel-les-Eaux
FR,FR,Riencourt
FR,FR,Riencourt-les-Bapaume
FR,FR,Riencourt-les-Cagnicourt
FR,FR,Riervescemont
FR,FR,Riespach
FR,FR,Rieu-de-Pey
FR,FR,Rieucaze
FR,FR,Rieucros
FR,FR,Rieulay
FR,FR,Rieulhes
FR,FR,Rieumajou
FR,FR,Rieumes
FR,FR,Rieupeyroux
FR,FR,Rieupresens
FR,FR,Rieussec
FR,FR,Rieutord
FR,FR,Rieutort
FR,FR,Rieutort-de-Randon
FR,FR,Rieutortet
FR,FR,Rieuville
FR,FR,Rieux
FR,FR,Rieux Peyroux
FR,FR,Rieux-Minervois
FR,FR,Rieux-Volvestre
FR,FR,Rieux-de-Pelleport
FR,FR,Rieux-en-Cambresis
FR,FR,Rieux-en-Val
FR,FR,Riez
FR,FR,Rif du Sap
FR,FR,Rifelar
FR,FR,Riffin
FR,FR,Riffe
FR,FR,Rigal
FR,FR,Rigarda
FR,FR,Rigaud
FR,FR,Rigautou
FR,FR,Rignac
FR,FR,Rignat
FR,FR,Rignaucourt
FR,FR,Rigney
FR,FR,Rignieu-le-Desert
FR,FR,Rignieux-le-Franc
FR,FR,Rignosot
FR,FR,Rignovelle
FR,FR,Rigny
FR,FR,Rigny-Saint-Martin
FR,FR,Rigny-Usse
FR,FR,Rigny-la-Nonneuse
FR,FR,Rigny-la-Salle
FR,FR,Rigny-le-Ferron
FR,FR,Rigny-le-Haut
FR,FR,Rigny-sur-Arroux
FR,FR,Rigne
FR,FR,Rigole
FR,FR,Rigolet Bas
FR,FR,Rigonou
FR,FR,Riguepeu
FR,FR,Rilhac
FR,FR,Rilhac-Lastours
FR,FR,Rilhac-Rancon
FR,FR,Rilhac-Treignac
FR,FR,Rilhac-Xaintrie
FR,FR,Rillans
FR,FR,Rillieux-la-Pape
FR,FR,Rilly-Sainte-Syre
FR,FR,Rilly-la-Montagne
FR,FR,Rilly-sur-Aisne
FR,FR,Rilly-sur-Loire
FR,FR,Rilly-sur-Vienne
FR,FR,Rille
FR,FR,Rimaison
FR,FR,Rimaucourt
FR,FR,Rimbach-pres-Guebwiller
FR,FR,Rimbach-pres-Masevaux
FR,FR,Rimbachzell
FR,FR,Rimbaud
FR,FR,Rimbault
FR,FR,Rimbert
FR,FR,Rimbez-et-Baudiets
FR,FR,Rimboval
FR,FR,Rimbuhl
FR,FR,Rimeize
FR,FR,Rimeux
FR,FR,Rimiez
FR,FR,Rimling
FR,FR,Rimogne
FR,FR,Rimon
FR,FR,Rimon-et-Savel
FR,FR,Rimondeix
FR,FR,Rimons
FR,FR,Rimont
FR,FR,Rimort
FR,FR,Rimou
FR,FR,Rimouren
FR,FR,Rimplas
FR,FR,Rimsdorf
FR,FR,Rinajolu de Palavese
FR,FR,Rincq
FR,FR,Ringeldorf
FR,FR,Ringendorf
FR,FR,Ringne
FR,FR,Rinxent
FR,FR,Riocaud
FR,FR,Riol
FR,FR,Riolas
FR,FR,Riolo
FR,FR,Riols
FR,FR,Riom-es-Montagnes
FR,FR,Rioms
FR,FR,Rion-des-Landes
FR,FR,Rions
FR,FR,Riorges
FR,FR,Riotat
FR,FR,Riotord
FR,FR,Riou-d'Ourgeas
FR,FR,"Rioubazes, Argentat"
FR,FR,Rioublanc
FR,FR,Rioufenc
FR,FR,Rioupes
FR,FR,Riouperoux
FR,FR,Riousse
FR,FR,Riouville
FR,FR,Rioux
FR,FR,Rioux-Martin
FR,FR,Riouzal
FR,FR,Rioz
FR,FR,Ripane
FR,FR,Ripcuh
FR,FR,Ripemont
FR,FR,Ripiere
FR,FR,Ripere
FR,FR,Riquewihr
FR,FR,Riquier
FR,FR,Ris
FR,FR,Ris-Orangis
FR,FR,Risa
FR,FR,Riscle
FR,FR,Risoul
FR,FR,Risoul 1850
FR,FR,Risseau
FR,FR,Rissents
FR,FR,Risset
FR,FR,Ristolas
FR,FR,Ritoire
FR,FR,Rittershoffen
FR,FR,Ritzing
FR,FR,Riunoguers
FR,FR,Riupeyrous
FR,FR,Riutes
FR,FR,Riva-Bella
FR,FR,Rivalex
FR,FR,Rivals
FR,FR,Rivarennes
FR,FR,Rivas
FR,FR,Rivaux
FR,FR,Rive
FR,FR,Rive-de-Gier
FR,FR,Rivecourt
FR,FR,Rivedoux-Plage
FR,FR,Rivehaute
FR,FR,Rivel
FR,FR,Riventosa
FR,FR,Riverie
FR,FR,Rivers-Derriere
FR,FR,Rivery
FR,FR,Rives
FR,FR,Rives Dervoises
FR,FR,Rives de l'Yon
FR,FR,Rives-d'Autise
FR,FR,Rives-de-Boutonne
FR,FR,Rives-du-Fougerais
FR,FR,Rives-du-Loir-en-Anjou
FR,FR,Rivesaltes
FR,FR,Rivet du Milieu
FR,FR,Rivets
FR,FR,Riville
FR,FR,Rivinco
FR,FR,Riviere
FR,FR,Riviere Haute
FR,FR,Riviere-Saas-et-Gourby
FR,FR,Riviere-les-Fosses
FR,FR,Riviere-sur-Tarn
FR,FR,Rivieres
FR,FR,Rivieres-le-Bois
FR,FR,Rivolet
FR,FR,Rivoli
FR,FR,Rivotte
FR,FR,Rivray
FR,FR,Riverenert
FR,FR,Rix
FR,FR,Rixheim
FR,FR,Rizaucourt-Buchey
FR,FR,Rizerolles
FR,FR,Riere
FR,FR,Rieremont
FR,FR,Rierette
FR,FR,Roaillan
FR,FR,Roaix
FR,FR,Roannes-Saint-Mary
FR,FR,Robache
FR,FR,Robecq
FR,FR,Robehomme
FR,FR,Robersart
FR,FR,Robert
FR,FR,Robert-Espagne
FR,FR,Robert-Magny
FR,FR,Robertot
FR,FR,Roberval
FR,FR,Robiac
FR,FR,Robiac-Rochessadoule
FR,FR,Robiner
FR,FR,Robinson
FR,FR,Robion
FR,FR,Robosser
FR,FR,Robecourt
FR,FR,Roc de Mule
FR,FR,Roc'H Glaz Braz
FR,FR,Roc'H Priol
FR,FR,Roc'h Cleguer
FR,FR,Roc'hfily
FR,FR,Rocabey
FR,FR,Rocabiliere
FR,FR,Rocadet
FR,FR,Rocamadour
FR,FR,Rocbaron
FR,FR,Roccapina
FR,FR,Rochalot
FR,FR,Rochambeau
FR,FR,Roche
FR,FR,Roche Ballue
FR,FR,Roche Bas
FR,FR,Roche Besse
FR,FR,Roche Beranger
FR,FR,Roche Constant
FR,FR,Roche Gaudin
FR,FR,Roche Haut
FR,FR,Roche Romaine
FR,FR,Roche d'Ire
FR,FR,Roche-Charles-la-Mayrand
FR,FR,Roche-Maurice
FR,FR,Roche-Saint-Secret-Beconne
FR,FR,Roche-d'Agoux
FR,FR,Roche-en-Regnier
FR,FR,Roche-et-Raucourt
FR,FR,Roche-la-Moliere
FR,FR,Roche-le-Peyroux
FR,FR,Roche-lez-Beaupre
FR,FR,Roche-les-Clerval
FR,FR,Roche-sur-Linotte-et-Sorans-les-Cordiers
FR,FR,Rochebaudin
FR,FR,Rochebillere
FR,FR,Rocheblond
FR,FR,Rochebonne
FR,FR,Rochebraud
FR,FR,Rochebrune
FR,FR,Rochechinard
FR,FR,Rochecolombe
FR,FR,Rochecorbon
FR,FR,Rochefolle
FR,FR,Rochefontaine
FR,FR,Rochefort
FR,FR,Rochefort-Montagne
FR,FR,Rochefort-Samson
FR,FR,Rochefort-du-Gard
FR,FR,Rochefort-en-Terre
FR,FR,Rochefort-en-Valdaine
FR,FR,Rochefort-en-Yvelines
FR,FR,Rochefort-sur-Brevon
FR,FR,Rochefort-sur-Loire
FR,FR,Rochefort-sur-Nenon
FR,FR,Rochefort-sur-la-Cote
FR,FR,Rochefourchat
FR,FR,Rochegonde
FR,FR,Rochegude
FR,FR,Rochegut
FR,FR,Rochejean
FR,FR,Rochelimagne
FR,FR,Rochemado
FR,FR,Rochemaure
FR,FR,Rochemaux
FR,FR,Rochemenier
FR,FR,Rochementru
FR,FR,Rochemonteix
FR,FR,Rochepaule
FR,FR,Rocheplatte
FR,FR,Rochepleiou
FR,FR,Rochepradiere
FR,FR,Rocher
FR,FR,Rocherolle
FR,FR,Rochers
FR,FR,Roches
FR,FR,Roches Grises
FR,FR,Roches-Bettaincourt
FR,FR,Roches-Premarie-Andille
FR,FR,Roches-les-Blamont
FR,FR,Roches-sur-Marne
FR,FR,Rocheserviere
FR,FR,Rochessadoule
FR,FR,Rochessau
FR,FR,Rochessauve
FR,FR,Rochesson
FR,FR,Rochessous
FR,FR,Rochetaillee
FR,FR,Rochetaillee-sur-Saone
FR,FR,Rochetoirin
FR,FR,Rochetrejoux
FR,FR,Rochette
FR,FR,Rocheux
FR,FR,Rochevideau
FR,FR,Rocheville
FR,FR,Rocheyron
FR,FR,Rochine
FR,FR,Rochonvillers
FR,FR,Rochou-Bras
FR,FR,Rochvilliers
FR,FR,Rochy-Conde
FR,FR,Rocles
FR,FR,Roclincourt
FR,FR,Rocomps
FR,FR,Rocoules
FR,FR,Rocourt
FR,FR,Rocourt En l'Eau
FR,FR,Rocourt Saint-Laurent
FR,FR,Rocourt-Saint-Martin
FR,FR,Rocozels
FR,FR,Rocq
FR,FR,Rocquancourt
FR,FR,Rocquefort
FR,FR,Rocquemont
FR,FR,Rocquencourt
FR,FR,Rocques
FR,FR,Rocquigny
FR,FR,Rocroi
FR,FR,Roce
FR,FR,Rodalbe
FR,FR,Rodas
FR,FR,Rodde
FR,FR,Rodelinghem
FR,FR,Rodelle
FR,FR,Rodemack
FR,FR,Roderen
FR,FR,Rodern
FR,FR,Rodilhan
FR,FR,Rodlach
FR,FR,Rodome
FR,FR,Rodomouls
FR,FR,Rodon
FR,FR,Rodes
FR,FR,Roedel
FR,FR,Roeschwoog
FR,FR,Roethig
FR,FR,Roeux
FR,FR,Roffey
FR,FR,Roffiac
FR,FR,Roffit
FR,FR,Rogalle
FR,FR,Rogenvilliers
FR,FR,Rogerville
FR,FR,Roggenhouse
FR,FR,Rogliano
FR,FR,Rogna
FR,FR,Rognac
FR,FR,Rognaix
FR,FR,Rognes
FR,FR,Rognon
FR,FR,Rognonas
FR,FR,Rogny
FR,FR,Rogny-les-Sept-Ecluses
FR,FR,Roguennic
FR,FR,Rogues
FR,FR,Roguinet
FR,FR,Rogy
FR,FR,Rogecourt
FR,FR,Rogeville
FR,FR,Rohac
FR,FR,Rohaire
FR,FR,Rohan
FR,FR,Rohanno
FR,FR,Rohars
FR,FR,Rohennic
FR,FR,Rohr
FR,FR,Rohrbach-les-Bitche
FR,FR,Rohrwiller
FR,FR,Roiffieux
FR,FR,Roiffe
FR,FR,Roiglise
FR,FR,Roilly
FR,FR,Roinville
FR,FR,Roinvilliers
FR,FR,Roisel
FR,FR,Roiselee
FR,FR,Roisey
FR,FR,Roissard
FR,FR,Roissy Charles de Gaulle
FR,FR,Roissy-en-Brie
FR,FR,Roissy-en-France
FR,FR,Roiville
FR,FR,Roizy
FR,FR,Rolampont
FR,FR,Roland
FR,FR,Rolbing
FR,FR,Rolet
FR,FR,Rolier
FR,FR,Roliere
FR,FR,Rollainville
FR,FR,Rollancourt
FR,FR,Rolland
FR,FR,Rolle
FR,FR,Rolleboise
FR,FR,Rolleville
FR,FR,Rollez
FR,FR,Rollot
FR,FR,Rolnier
FR,FR,Rom
FR,FR,Romagnat
FR,FR,Romagne-sous-Montfaucon
FR,FR,Romagne-sous-les-Cotes
FR,FR,Romagnieu
FR,FR,Romagny
FR,FR,Romagny-sous-Rougemont
FR,FR,Romagne
FR,FR,Romagere-aux-Osiers
FR,FR,Romain
FR,FR,Romain-aux-Bois
FR,FR,Romain-sur-Meuse
FR,FR,Romaine
FR,FR,Romaines
FR,FR,Romainville
FR,FR,Romainvilliers
FR,FR,Romaison
FR,FR,Roman
FR,FR,Romanet
FR,FR,Romange
FR,FR,Romaniargues
FR,FR,Romanieux
FR,FR,Romans
FR,FR,Romans-sur-Isere
FR,FR,Romanswiller
FR,FR,Romaneche
FR,FR,Romaneche-Thorins
FR,FR,Romarand
FR,FR,Romas
FR,FR,Romazieres
FR,FR,Romazy
FR,FR,Rombach-le-Franc
FR,FR,Rombas
FR,FR,Rombies-et-Marchipont
FR,FR,Rombly
FR,FR,Rome
FR,FR,Rome-Saint-Charles
FR,FR,Romeas
FR,FR,Romefort
FR,FR,Romegoux
FR,FR,Romeix
FR,FR,Romelfing
FR,FR,Romenay
FR,FR,Romenet
FR,FR,Romeny
FR,FR,Romeny-sur-Marne
FR,FR,Romeries
FR,FR,Romery
FR,FR,Romescamps
FR,FR,Romesnil
FR,FR,Romestaing
FR,FR,Romette
FR,FR,Romeyer
FR,FR,Romezellier
FR,FR,Romfort
FR,FR,Romigny
FR,FR,Romiguieres
FR,FR,Romilly
FR,FR,Romilly-la-Puthenaye
FR,FR,Romilly-sur-Aigre
FR,FR,Romilly-sur-Andelle
FR,FR,Romilly-sur-Seine
FR,FR,Romille
FR,FR,Romieres
FR,FR,Romme
FR,FR,Romont
FR,FR,Rompon
FR,FR,Romprey
FR,FR,Rompsay
FR,FR,Ronaye
FR,FR,Ronce-les-Bains
FR,FR,Roncenay
FR,FR,Roncevaux
FR,FR,Roncey
FR,FR,Ronchamp
FR,FR,Ronchat
FR,FR,Ronchaux
FR,FR,Roncherolles-en-Bray
FR,FR,Roncherolles-sur-le-Vivier
FR,FR,Roncheville
FR,FR,Ronchin
FR,FR,Ronchois
FR,FR,Ronchoux
FR,FR,Roncheres
FR,FR,Roncourt
FR,FR,Roncq
FR,FR,Ronde Bruere
FR,FR,Ronde-Epine
FR,FR,Rondeboeuf
FR,FR,Rondefontaine
FR,FR,Rondulinu
FR,FR,Ronel
FR,FR,Ronesque
FR,FR,Ronfeugerai
FR,FR,Rongas
FR,FR,Rongueville
FR,FR,Rongere
FR,FR,Rongeres
FR,FR,Ronnet
FR,FR,Ronno
FR,FR,Ronquerolles
FR,FR,Ronsenac
FR,FR,Ronsignac
FR,FR,Ronssoy
FR,FR,Ronsuaz
FR,FR,Rontalon
FR,FR,Ronteix
FR,FR,Ronthon
FR,FR,Rontignon
FR,FR,Ronvaux
FR,FR,Ronville-le-Fort
FR,FR,Ronzet
FR,FR,Ronziere
FR,FR,Ronzieres
FR,FR,Ronzuel
FR,FR,Roost-Warendin
FR,FR,Roppe
FR,FR,Roppentzwiller
FR,FR,Roppeviller
FR,FR,Ropsies
FR,FR,Roque
FR,FR,Roque-de-Thau
FR,FR,Roquebilliere
FR,FR,Roquebrun
FR,FR,Roquebrune
FR,FR,Roquebrune-Cap-Martin
FR,FR,Roquebrune-sur-Argens
FR,FR,Roquecor
FR,FR,Roquecourbe
FR,FR,Roquecourbe-Minervois
FR,FR,Roquedeval
FR,FR,Roquedur
FR,FR,Roquedur le Haut
FR,FR,Roquefeuil
FR,FR,Roquefixade
FR,FR,Roquefort
FR,FR,Roquefort-de-Sault
FR,FR,Roquefort-des-Corbieres
FR,FR,Roquefort-la-Bedoule
FR,FR,Roquefort-les-Cascades
FR,FR,Roquefort-les-Pins
FR,FR,Roquefort-sur-Garonne
FR,FR,Roquefort-sur-Soulzon
FR,FR,Roquefere
FR,FR,Roquelaure
FR,FR,Roquelaure-Saint-Aubin
FR,FR,Roquemaure
FR,FR,Roquepine
FR,FR,Roqueredonde
FR,FR,Roquerlan
FR,FR,Roques
FR,FR,Roquessels
FR,FR,Roquesteron
FR,FR,Roqueseriere
FR,FR,Roquetaillade
FR,FR,Roquetaillade-et-Conilhac
FR,FR,Roquetoire
FR,FR,Roquettes
FR,FR,Roquevaire
FR,FR,Roquevidal
FR,FR,Roquiague
FR,FR,Roquinarc'h
FR,FR,Rorbach-les-Dieuze
FR,FR,Rorschwihr
FR,FR,Rorthais
FR,FR,Rorthres
FR,FR,Rosamel
FR,FR,Rosans
FR,FR,Rosay
FR,FR,Rosay-au-Val
FR,FR,Rosay-sur-Lieure
FR,FR,Rosazia
FR,FR,Rosbras
FR,FR,Rosbruck
FR,FR,Roscanvel
FR,FR,Roscoat
FR,FR,Roscoff
FR,FR,Rose
FR,FR,Rosel
FR,FR,Rosenau
FR,FR,Rosendael
FR,FR,Rosenkranz
FR,FR,Rosenwiller
FR,FR,Roseriere
FR,FR,Roset-Fluans
FR,FR,Rosey
FR,FR,Rosheim
FR,FR,Rosier
FR,FR,Rosiers
FR,FR,Rosiers-d'Egletons
FR,FR,Rosiers-de-Juillac
FR,FR,Rosis
FR,FR,Rosiere
FR,FR,Rosieres
FR,FR,Rosieres-aux-Salines
FR,FR,Rosieres-devant-Bar
FR,FR,Rosieres-en-Haye
FR,FR,Rosieres-en-Santerre
FR,FR,Rosieres-pres-Troyes
FR,FR,Rosieres-sur-Barbeche
FR,FR,Rosieres-sur-Mance
FR,FR,Roskarven
FR,FR,Rosmadec
FR,FR,Rosnay
FR,FR,Rosnay-l'Hopital
FR,FR,Rosnes
FR,FR,Rosnoen
FR,FR,Rosny-sous-Bois
FR,FR,Rosny-sur-Seine
FR,FR,Rosoy
FR,FR,Rosoy-en-Multien
FR,FR,Rosoy-sur-Amance
FR,FR,Rospellem
FR,FR,Rospez
FR,FR,Rospigliani
FR,FR,Rosporden
FR,FR,Rosquelfen
FR,FR,Rosqueran
FR,FR,Rossas
FR,FR,Rossay
FR,FR,Rosse
FR,FR,Rosselange
FR,FR,Rossermeur
FR,FR,Rosset
FR,FR,Rossfeld
FR,FR,Rossigneux
FR,FR,Rossignol
FR,FR,Rossignols
FR,FR,Rossillon
FR,FR,Rossima
FR,FR,Rossine
FR,FR,Rosson
FR,FR,Rossy
FR,FR,Rostagnon
FR,FR,Rostassac
FR,FR,Rosteig
FR,FR,Rostellec
FR,FR,Rosterh
FR,FR,Rostiviec
FR,FR,Rostrenen
FR,FR,Rostudel
FR,FR,Rostegoff
FR,FR,Rosult
FR,FR,Rosureux
FR,FR,Rotalier
FR,FR,Rotangy
FR,FR,Roth
FR,FR,Rothau
FR,FR,Rothbach
